X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
40,2.25,1.62,172.6559249,2102.86,21.24,0.96,0.33,3,1011.86,100,38.808,97.02,50.1193,26,0.94,63.47,75.07,0.13,18.08,A
30,1.27,3.98,195.6577918,2252.01,11.41,1.35,1.11,2,1019.01,96,55.013,78.59,50.398,26.8,0.99,41.4,48.4,-0.22,12.80333333,C
29,1.98,4.49,195.3701973,2314.85,20.15,1.49,3.8,3,1001.85,103,41.524,59.32,50.5068,32.2,2.14,39.72,50.82,0.18,15.71666667,A
32,1.7,3.3,190.0582588,2194.04,11.39,0.73,0.26,3,1009.04,102,43.878,73.13,50.0124,24.6,0.44,40.27,46.37,-0.51,11.79666667,C
31,1.31,4,179.1653454,2247.6,22.07,1.07,1.04,3,1008.6,104,24.532,61.33,49.7459,32.5,1.46,50.78,63.68,0.19,16.35666667,D
26,0.69,4.67,176.4108344,2301.56,28.28,1.23,1.59,2,1008.56,98,98.08,61.3,49.9886,31.6,1.07,69.48,78.58,-0.26,18.42666667,B
31,1,3.85,191.038196,2206.9,9.96,1.18,0.97,3,1022.9,104,33.532,83.83,49.787,30.1,1.19,41.26,55.56,0.31,12.32,A
34,1.15,3.36,185.7727371,2180.84,21.69,1.05,0.66,3,1005.84,91,21.459,71.53,49.942,24.8,1.1,44.57,54.27,0.06,15.23,B
28,1.61,4.32,197.3231287,2295.26,13.93,0.96,1.36,4,1022.26,101,107.12,82.4,50.1309,33,1.27,44.21,52.51,-0.11,12.64333333,B
29,1.09,3.74,177.5886188,2186.41,23.63,1.14,1.62,3,1006.41,94,49.836,83.06,50.0939,27.3,2.09,60.93,72.73,0.29,18.87666667,A
35,1.7,3.42,180.9737137,2105.42,16.39,1.19,0.52,2,1024.42,98,5.461,54.61,49.4579,29.2,0.77,52.75,59.05,-0.33,12.46333333,A
30,1.1,3.71,184.5643542,2175.15,13.93,1.18,0.9,2,1022.15,102,42.965,85.93,49.7991,29.2,0.89,44.9,53,-0.22,13.64333333,B
31,0.83,3.47,193.8970537,2203.94,14.5,1.17,0.38,2,1023.94,94,67.536,84.42,50.1147,25,0.41,41.76,50.56,-0.31,13.83333333,A
27,1.49,4.51,173.2196799,2301.63,18.84,0.89,2.7,4,1012.63,105,73.701,81.89,49.9927,32.2,1.24,67.32,74.92,-0.43,14.28,B
33,1.29,2.96,171.3541243,2078.06,27.19,0.97,0.37,1,1013.06,95,40.691,58.13,49.9276,26.2,0.66,64.27,73.97,-0.2,19.06333333,A
32,1.41,4.15,168.9611028,2225.96,20.95,0.92,1.04,4,1009.96,103,87.73,87.73,50.0216,31.9,1.28,70.72,86.52,0.14,17.98333333,A
35,1.45,2.7,189.4853929,2170.3,14.49,0.99,0.51,2,1030.3,99,16.986,56.62,50.156,24.4,0.74,41.92,49.02,-0.41,11.83,A
26,0.59,4.5,170.084957,2245.77,24.77,1.45,4.39,3,1006.77,109,62.202,88.86,50.2781,30.9,2.03,71.94,97.84,1.05,21.25666667,A
26,1.74,4.65,186.5854071,2331.39,21.14,1.7,5.24,3,1020.39,104,181.02,86.2,50.4413,34.5,2.19,48.78,57.58,-0.04,18.04666667,B
26,0.79,5.22,175.4783416,2330.03,28.4,1.3,3.16,3,1012.03,108,47.8,59.75,50.0974,35.2,1.77,59.27,73.57,0.14,20.46666667,A
20,1.08,5.25,172.4597975,2273.72,17.69,1.11,4.75,3,1013.72,108,161.472,67.28,50.3877,34.6,1.3,65.46,82.26,0.27,18.89666667,B
27,1.02,5.14,170.6599211,2400.54,23.39,1.13,2.12,3,1010.54,99,161.892,89.94,50.2103,33.8,1.46,63.94,75.64,0.17,18.79666667,A
29,2.8,3.78,188.3254714,2158.67,20.98,1.03,1.2,3,1010.67,101,69.003,62.73,49.9709,30.8,1.5,43.77,53.77,0.11,18.99333333,A
34,2.1,3.4,188.7445122,2147.35,7.24,1.05,0.7,3,1020.35,103,24.168,80.56,49.7652,28.9,1.19,41.17,56.07,0.14,11.41333333,C
32,1.12,3.62,173.247104,2230.71,22.17,1.01,0.88,3,1014.71,99,49.637,70.91,49.7768,31.3,0.91,65.61,71.41,-0.41,16.39,B
33,3.31,3.39,193.9807383,2085.53,19.23,1.51,0.59,1,1012.53,100,9.772,48.86,50.0801,27.7,1.11,41.67,53.87,0.35,15.41,A
29,0.72,4.22,190.2962223,2180.55,10.82,1.29,1.59,3,1004.55,98,39.084,65.14,49.8195,31.1,1.33,41.55,48.95,-0.46,13.60666667,A
22,0.89,5.28,184.2673236,2328.86,16.7,1.12,3.95,4,1014.86,101,123.331,94.87,50.107,36.6,1.58,50.66,58.46,-0.22,16.56666667,A
36,1.47,3.14,177.9671032,2097.13,19.83,0.9,0.56,3,1008.13,100,36.516,91.29,49.5983,30.3,0.9,51.19,62.69,0.01,16.61,D
25,1.01,4.61,168.2970611,2282.84,29.99,1.33,2.65,3,1003.84,110,57.987,64.43,49.9368,34.9,1.42,74.9,88,0.29,20.99666667,C
31,2.32,3.94,172.8441571,2149.71,25.02,0.84,1.23,4,1016.71,96,20.955,69.85,50.067,27.5,1.8,60.77,70.67,0.08,18.34,A
30,1.25,4.28,189.150186,2296.61,8.85,1.07,1.26,3,1008.61,100,81.54,90.6,50.5094,28.8,1.19,40.22,49.82,-0.14,13.95,A
32,1.55,3.61,188.1238147,2208.17,9.87,1.12,0.85,2,1017.17,97,58.975,84.25,50.1828,27.6,0.98,40.81,52.41,0.11,13.29,C
28,0.95,4.66,170.7034726,2358.02,24.04,0.95,1.56,4,1008.02,100,174.4,87.2,49.9255,35,1.15,72.43,77.03,-0.77,18.01333333,C
28,1.05,4.36,175.731876,2215.53,26.45,0.86,1.34,4,1001.53,99,98.604,89.64,49.7139,34.3,1.11,69.13,78.23,-0.32,17.81666667,B
35,1.76,3.26,171.8396128,2055.88,27.58,0.98,0.57,2,1007.88,99,37.065,52.95,49.9084,27.5,0.98,57.19,74.79,0.3,21.19333333,B
30,11.61,3.62,180.6054482,2153.64,16.53,0.86,1.03,4,1018.64,102,34.988,87.47,50.1517,28.2,2.23,53.29,66.49,0.34,15.51,B
29,0.91,3.91,181.083654,2201.62,29.24,1.18,1.31,3,1009.62,100,53.739,59.71,50.0441,28.7,1.02,60.23,75.53,0.26,18.74666667,B
32,1.41,3.33,195.5740862,2114,15.52,0.85,0.59,3,1017,95,19.881,66.27,49.6804,28.3,0.74,40,46.5,-0.51,12.17333333,A
26,0.65,4.54,169.1560937,2322.79,28.47,1.31,2.54,4,1004.79,103,45.208,56.51,50.2309,32.7,1.92,67.69,88.79,0.77,20.49,B
31,1,4.31,193.1601765,2279.11,8.27,1.14,1.31,3,1020.11,105,22.575,75.25,49.8887,30.2,1.3,35.76,47.66,0.1,10.75666667,A
31,1.55,3.61,174.986059,2161.79,26.75,0.97,0.79,3,1017.79,100,54.31,54.31,49.8291,31.1,1.05,64.79,78.79,0.2,19.91666667,C
38,1.63,2.9,169.5185966,2166.07,22.64,1.07,0.56,2,1011.07,101,39.42,98.55,50.1725,29,0.87,72.24,79.04,-0.25,17.54666667,A
35,1.39,2.85,174.4876951,2120.73,19.59,0.91,0.38,3,1012.73,95,34.336,85.84,49.9029,22.6,0.74,66.54,78.14,0.15,14.53,D
33,1.15,3.71,186.8855748,2106.46,18.56,1.09,0.81,2,1001.46,98,19.918,99.59,49.8479,26,0.89,42.18,53.38,-0.21,14.18666667,B
28,1.81,4.1,182.9426096,2276.02,9.35,1.17,1.6,3,1011.02,107,70.488,88.11,50.1155,28,1.21,44.03,48.63,-0.53,13.11666667,B
35,1.78,3.49,169.1687822,2167.02,28.5,1.13,0.67,2,1007.02,99,33.565,67.13,50.1894,28.8,1.15,72.99,86.39,0.15,20.5,C
30,1.05,4.13,169.9330145,2271.07,23.42,1.27,1.25,2,1012.07,103,114.907,88.39,50.1275,30.4,1.13,73.17,84.07,0.08,18.80666667,D
29,1.42,3.76,176.1569231,2194.73,22.66,0.64,0.6,3,1017.73,104,86.92,86.92,49.9253,26.6,0.44,68.3,75.9,-0.51,14.55333333,C
29,0.95,4.27,165.8743571,2292.44,32,1.29,1.45,2,1008.44,102,32.154,53.59,49.9575,30.4,1.08,71.85,76.25,-0.57,19.66666667,B
33,1.06,3.22,174.8040846,2183.83,21.11,0.95,0.7,3,1009.83,94,64.719,71.91,50.0644,29.6,1.06,65.94,85.24,0.39,20.03666667,A
33,1.12,3.33,171.4904085,2091.44,26.34,1.21,0.57,2,1009.44,96,14.412,72.06,49.8834,25.2,0.89,69.04,81.74,0.19,17.78,A
33,1.09,3.54,181.8581561,2231.14,20.94,1.2,0.74,2,1008.14,100,35.7,35.7,49.8826,26.8,0.76,44.78,48.98,-0.77,16.98,B
28,1.32,4.06,181.1511902,2256.07,20.54,0.51,0.58,3,1014.07,94,100.98,84.15,50.3307,28.6,0.87,59.39,72.29,-0.03,16.84666667,D
35,1.22,2.61,194.4909082,2072.21,8.16,0.96,0.42,2,1011.21,95,25.668,85.56,49.932,23.4,0.71,39.64,47.94,-0.22,10.72,A
26,0.6,4.58,171.2496411,2228.31,29.11,1.33,2.1,3,1003.31,98,59.208,74.01,49.9402,29.8,1.35,74.9,96.8,0.59,19.70333333,B
28,1.09,4.31,181.2736695,2227.34,20.16,0.88,1.27,3,1019.34,96,72.1,72.1,49.7805,30.5,1.06,57.76,67.36,-0.35,14.72,B
22,1.32,5.66,174.7096627,2319.19,24.87,1.42,12.47,3,1011.19,106,61.259,55.69,49.9974,39.6,2.13,68.61,76.31,-0.26,17.29,A
35,1.91,2.77,180.8295892,2115.92,25.86,0.81,0.43,3,1009.92,95,36.975,73.95,50.1624,22.7,0.69,59.92,71.62,-0.03,17.62,B
32,1.31,3.42,168.6570854,2128.58,27.26,0.97,0.8,3,1012.58,99,74.83,74.83,49.969,29.8,0.93,73.18,88.58,0.22,21.08666667,A
32,1.66,3.46,168.529284,2078.79,28.59,0.99,0.72,3,1003.79,101,13.462,67.31,49.9088,28.8,0.97,69.84,82.14,0.27,18.53,D
29,1.04,3.92,191.5384459,2274.96,8.75,0.92,0.77,2,1008.96,101,117.689,90.53,50.2001,30.1,0.88,40.22,55.72,0.37,13.91666667,B
32,1.38,3.74,189.7109209,2135.68,9.11,0.91,0.85,3,1020.68,99,52.146,86.91,50.0605,30.5,1,40.64,54.24,0.1,14.03666667,A
34,1.53,3.39,169.3847626,2121.55,22.98,0.91,0.69,3,1005.55,101,16.82,84.1,49.804,29.4,1.03,69.84,86.64,0.25,16.66,D
31,1.17,4.14,184.4030542,2218.91,11.28,1.27,1.06,2,1017.91,105,56.721,81.03,49.951,30.1,1.14,43.41,52.51,-0.42,13.76,B
26,0.89,4.65,171.3523442,2300.41,26.12,1.32,3.87,4,1017.41,103,50.617,72.31,49.8876,35.1,2.06,75.6,84.3,-0.3,17.70666667,A
33,1.35,3.18,172.1843118,2066.95,32.9,0.93,0.68,3,1012.95,99,25.045,50.09,50.0507,29.4,0.99,68.51,91.71,0.66,22.96666667,A
30,1.08,3.93,182.8503616,2248.43,17.31,1.42,1.15,2,1017.43,107,10.62,35.4,50.3437,27.6,1.04,44.71,55.01,0,14.77,B
37,2.94,3.17,186.2974586,2136.75,5.25,1.05,0.43,3,1013.75,100,8.967,89.67,49.756,26.5,1.05,42.85,49.55,-0.6,9.75,A
35,1.01,3.15,171.9315714,2033.77,22.57,0.84,0.55,3,1009.77,95,68.84,86.05,49.2249,28.7,0.88,62.4,77.3,0.07,19.52333333,A
26,1.35,4.31,191.8232143,2299.45,20.41,0.8,1.68,5,1008.45,101,148.992,93.12,50.0497,32.8,1.16,50.32,60.72,-0.1,14.80333333,B
30,1.35,3.83,193.6323451,2167.62,12.29,1.27,1.23,2,1017.62,103,44.82,89.64,50.0857,28.4,1.04,40.03,49.13,-0.03,13.09666667,A
29,1.27,3.9,170.1915315,2234.02,24.3,1.28,1.96,3,1007.02,102,18.642,62.14,49.9147,28.4,1.11,69.94,74.14,-0.6,15.1,A
33,3.25,3.33,190.7065624,2052.5,11.56,1.14,0.59,2,1012.5,102,27.426,91.42,49.7602,27.3,0.82,41.62,52.12,-0.02,11.85333333,A
33,1.35,3.14,192.5643269,2150.5,14.21,0.93,0.59,3,1016.5,98,51.054,85.09,49.6341,29.9,0.74,39.16,44.16,-0.67,11.73666667,B
31,1.63,3.73,170.2316302,2161.27,24.96,0.99,1.08,4,1011.27,104,21.066,70.22,49.8932,29.2,1.1,68.12,77.82,-0.04,17.32,A
33,1.4,3.64,168.6873687,2167.77,28.16,1.03,0.85,3,1003.77,101,33.268,83.17,50.0451,29.7,1.04,70.4,84.8,0.23,19.38666667,A
35,1.1,2.85,193.6437115,2078.75,22.86,0.91,0.53,3,1009.75,92,30.77,61.54,49.634,25,0.63,47.43,52.43,-0.65,14.62,A
35,1.09,3.23,191.4198957,2122.23,14.43,1.13,0.47,1,1023.23,90,33.592,83.98,49.5878,25.8,0.67,45.08,50.38,-0.66,11.81,D
30,0.91,4.02,166.1431353,2131.17,29.3,0.94,0.95,3,1007.17,93,49.95,55.5,49.4963,30.2,0.94,67.69,77.09,-0.27,20.76666667,B
20,0.95,5.37,192.001957,2324.24,22.61,1.28,5.42,3,1014.24,108,90.623,69.71,50.1492,37.2,1.39,42.8,56,0.3,16.53666667,A
23,1.16,4.89,180.8190969,2277.67,19.83,0.89,3.15,6,1012.67,101,154.272,96.42,50.0795,35.3,1.72,59.21,68.81,-0.09,16.61,B
27,0.89,5.09,175.5370159,2256.01,26.17,1.03,2.48,4,1010.01,106,51.625,73.75,49.8081,36.1,1.4,59.92,78.72,0.36,18.72333333,A
28,0.78,4.2,186.5686309,2275.65,5.78,1.58,2.01,2,1012.65,102,71.04,88.8,50.2371,29.1,1.2,45.87,53.47,-0.15,11.92666667,B
27,1.08,5.14,191.7877558,2348.68,8.77,1.26,2.08,3,1019.68,102,171.248,77.84,50.4122,35.1,1.92,40.46,65.36,0.68,15.92333333,B
28,1.61,4.27,171.874347,2194.88,24.48,0.9,1.4,4,1002.88,101,69.43,69.43,49.9685,33.2,1.53,69.13,78.73,0.03,19.16,A
32,0.82,3.67,192.6134716,2186.75,15.29,1.09,0.99,3,1005.75,97,25.659,85.53,49.7328,28.8,0.93,41.1,53.6,-0.1,13.09666667,A
31,0.81,3.91,187.6675563,2280.31,9.44,1.2,1.05,2,1020.31,97,49.03,98.06,49.937,27.8,0.88,43.99,48.79,-0.69,10.14666667,B
28,1.46,4.18,184.1081334,2241.51,26.4,1.32,1.94,3,1008.51,108,40.17,66.95,50.1636,32.3,1.32,48.41,58.51,0.08,18.8,A
29,1.33,3.98,180.2142442,2132.22,21.95,0.89,0.98,3,1015.22,96,60.072,75.09,49.821,31.5,1.04,60.95,75.95,0.36,17.31666667,B
32,1.28,3.92,173.239358,2185.71,22.42,1.15,0.89,2,1017.71,103,20.238,67.46,49.6654,32.3,1.08,60.08,67.88,-0.48,16.47333333,B
32,1.4,3.76,172.8825507,2236.55,24.32,1.17,0.89,2,1017.55,101,23.608,59.02,50.2336,31.4,1.09,65.48,76.18,0.13,18.10666667,B
31,0.79,3.67,177.0339151,2155.37,30.15,0.97,0.51,2,1009.37,91,50.64,50.64,49.615,27.3,0.57,72.51,83.31,0.04,18.05,D
33,1.07,3.21,192.685764,2220.5,6.86,1.1,0.65,2,1031.5,96,54.558,77.94,50.0906,28.8,0.76,40.02,46.42,-0.39,11.28666667,A
32,1.4,3.96,181.9160466,2213.26,14.46,0.92,0.91,3,1008.26,101,89.44,89.44,49.9593,33,1.26,45.87,66.37,0.5,16.82,B
23,0.95,5.17,190.5168243,2295.77,4.73,1.26,2.62,3,999.77,107,65.408,93.44,49.9587,35.5,1.45,41.31,52.31,0.11,10.57666667,A
31,1.07,3.84,198.6443523,2275.16,10.27,1.17,1.04,2,1022.16,98,70.77,70.77,50.3534,27.4,0.88,38.38,48.28,-0.05,12.42333333,A
28,0.93,4.12,183.5730143,2167.94,20.37,1.05,1.17,2,1016.94,95,59.274,65.86,49.9833,30.9,0.99,54.9,68.2,0.26,15.79,B
25,1.16,5.57,182.8511282,2444.56,8.12,1.17,3.48,3,1013.56,109,144.942,85.26,50.4628,39.2,2.4,43.02,66.92,0.96,16.70666667,C
37,4.75,3.05,167.0582161,2107.98,28.57,0.9,0.46,3,1007.98,100,26.22,65.55,50.0831,26.7,0.91,69.34,73.94,-0.54,19.52333333,B
38,1.15,2.74,188.598015,2161.79,18.81,0.9,0.28,2,1020.79,90,46.963,67.09,49.9635,25.4,0.76,49.15,63.55,0.08,15.27,D
32,0.98,3.6,180.3337682,2167.82,28.62,1.14,0.65,2,1012.82,90,55.77,55.77,50.0412,27.8,0.86,63.77,78.07,0.2,19.54,A
32,1.04,3.9,188.5815973,2170.89,13.96,1.01,0.82,2,1009.89,99,33.944,84.86,49.6078,27.5,0.82,40.83,49.73,-0.4,11.65333333,A
25,0.98,4.81,166.6843082,2225.02,30.47,1.23,5.08,3,1004.02,105,33.175,66.35,50.0036,29,1.5,72.86,80.76,-0.16,18.15666667,B
33,1.18,3.61,178.7959505,2189.63,29.13,1.18,0.78,2,1006.63,92,42.28,52.85,50.2495,26,1.07,66.56,80.16,0.14,18.71,A
29,0.8,4.03,181.818349,2237.58,24.41,1.04,1.25,3,1006.58,98,85.734,77.94,50.0152,32.6,1.06,56.9,70.7,0.16,19.13666667,A
25,1.15,4.81,188.7268347,2328.39,14.56,0.85,2.28,4,1015.39,101,181.584,69.84,50.4265,33.9,1.3,45.51,57.11,-0.14,15.85333333,C
34,1.05,3.48,190.4094475,2174.82,7.11,1.05,0.75,3,1008.82,91,43.88,87.76,49.8622,27.9,0.98,39.9,48.5,-0.13,11.37,A
35,1.23,3.19,185.0035115,2146.51,7.92,0.9,0.64,3,1011.51,94,33.764,84.41,49.8039,25,0.85,39.54,43.84,-0.86,12.64,A
36,1.4,2.9,184.8896111,2137.82,14.56,1.11,0.44,2,1023.82,98,34.144,85.36,49.7351,28,0.84,41.76,49.96,-0.06,14.85333333,B
25,0.72,5,181.595143,2383.64,17.45,1.29,2.81,3,1007.64,110,62.271,69.19,49.9441,34.9,1.39,42.28,54.28,0.24,16.81666667,A
28,0.82,4.41,178.1231155,2270.35,29.75,0.87,1.87,4,1007.35,97,66.96,55.8,49.8694,30,1.07,70.32,76.12,-0.7,16.91666667,B
27,0.67,4.53,200.6480392,2242.58,14.86,0.89,1.69,4,1010.58,97,147.56,86.8,49.7301,33.8,1.53,37.85,52.65,0.1,13.95333333,A
29,1.23,3.91,195.5551133,2253.11,10.57,0.92,1.04,3,1022.11,101,74.151,82.39,49.9023,32.2,1.13,36.71,47.91,0.06,13.52333333,A
27,1.13,4.36,170.240948,2216.64,30.09,1.19,1.93,3,1006.64,99,42.714,61.02,50.2568,29.5,1.09,76.2,85.2,-0.16,20.03,A
30,1,3.67,197.436659,2130.12,6.82,1.14,0.89,2,1022.12,94,70.104,87.63,49.958,25.8,0.76,41.03,50.13,-0.15,11.27333333,A
24,0.64,5.09,191.6063831,2249.34,15.4,1.17,3.47,3,1005.34,98,152.418,80.22,49.8156,35.6,1.6,41.16,52.46,0.01,17.13333333,C
27,1.16,4.16,197.4603679,2257.19,7.31,0.85,1.3,4,1014.19,96,138.288,86.43,50.001,30.4,0.9,43.02,50.12,-0.52,10.43666667,B
25,1.18,4.92,168.9670283,2247.12,32.56,1.17,2.1,3,1007.12,113,81.452,58.18,50.3816,33.2,1.18,68.94,79.24,-0.12,22.85333333,A
38,1.13,1.98,191.2410459,2138.73,9.77,1,0.12,1,1023.73,91,30.424,76.06,50.1271,18.8,0.43,39.04,45.44,-0.3,12.25666667,D
29,1.01,4.54,166.0508267,2205.87,29.22,1.08,1.4,3,1000.87,101,46.434,77.39,50.0438,31.2,1.1,72.39,81.79,-0.2,20.74,D
29,1.05,4.04,194.4338455,2181.52,14.33,1.09,1.02,2,1003.52,96,85.92,85.92,49.9433,28.4,1.21,38.73,51.23,-0.01,14.77666667,D
33,1.28,3.45,164.4877123,2118.57,23.36,1.16,0.64,2,1016.57,100,7.191,71.91,49.9993,26,1.15,74.93,88.53,0.34,17.78666667,A
26,1.23,4.68,183.1625996,2209.75,15.23,1.06,1.44,3,1007.75,105,130.144,81.34,49.8485,35.1,1.09,44.9,52,-0.41,16.07666667,A
33,0.95,3.36,169.9586781,2169.6,26.82,0.99,0.73,3,1013.6,97,10.77,53.85,49.5836,26.3,0.9,65.27,76.37,0.19,17.94,A
36,2.14,3.17,165.836042,2179.69,32.41,0.93,0.6,3,1003.69,101,34.824,58.04,50.0757,28.4,0.94,72.86,81.36,-0.27,20.80333333,D
28,0.84,4.65,189.0197892,2264.56,12.92,1.43,2.05,2,1014.56,103,70.632,88.29,50.2296,29.8,1.27,39.35,48.15,-0.1,14.30666667,A
28,0.79,3.99,183.4083464,2182.34,16.92,0.8,1.1,4,1017.34,98,47,58.75,49.6783,27.6,0.92,44.6,58,-0.01,15.64,A
31,1.46,3.98,178.9747446,2200.67,17.18,1.01,1.49,3,1020.67,94,37.432,93.58,49.9728,29,2.12,63.09,73.09,-0.15,14.72666667,B
29,1.23,3.98,170.6176473,2275.49,29.31,1.17,1.13,2,1010.49,106,43.176,53.97,50.0956,31.7,0.95,64.84,72.34,-0.28,19.77,A
20,0.91,5.1,191.932729,2385.57,27.04,1.17,5.07,3,1008.57,104,72.876,60.73,50.1058,36.4,1.07,48.41,57.31,-0.3,17.01333333,C
34,4.97,3.58,193.0748298,2092.5,13.21,1.27,0.7,2,1024.5,98,17.318,86.59,50.1074,26.8,1.35,43.71,67.41,0.69,13.40333333,A
34,1.07,2.94,195.242562,2192.59,12.3,0.94,0.11,1,1012.59,96,51.366,73.38,50.0797,23.9,0.27,39.85,45.75,-0.51,12.1,A
36,1.54,3.22,188.2081426,2167.12,14.66,0.99,0.57,2,1022.12,98,46.878,78.13,49.956,27.3,0.88,41.76,52.06,-0.27,13.88666667,B
26,1.2,4.64,167.0583578,2253.47,29.1,1.05,1.44,3,1007.47,105,101.116,59.48,50.0586,35.4,1.35,73.9,91,0.28,22.7,C
26,0.94,4.52,180.6430611,2346.55,24.54,1.25,2.24,3,1011.55,103,72.78,72.78,50.103,34.5,1.28,60.23,74.03,0.18,18.18,B
25,2.01,4.6,171.2456255,2324.76,25.24,1.58,12.65,4,1006.76,111,46.17,76.95,50.5779,29.5,2.4,68.67,77.07,-0.07,16.41333333,C
25,0.89,5.18,167.1956755,2328.19,24.81,1.12,2.35,4,1011.19,104,62.964,69.96,50.0763,33.5,1.9,66.44,87.04,0.66,20.27,A
35,1.08,3.11,197.9450786,2120.61,8.75,1.11,0.54,2,1015.61,87,23.012,57.53,50.076,26.2,0.87,36.3,49,0.26,12.91666667,A
23,0.82,5.01,190.7699454,2427.84,18.01,1.22,3.72,3,1018.84,103,50.148,55.72,50.109,33.5,1.11,44.2,52.4,-0.42,14.00333333,C
26,1.29,4.78,171.1925439,2221.08,28.44,0.85,2.04,5,1006.08,105,55.462,50.42,49.75,35.3,1.45,67.07,75.67,-0.47,18.48,A
32,1.13,3.55,191.5140015,2245.05,13.56,0.88,0.73,4,1016.05,99,29.856,74.64,49.7396,26.6,0.77,40.75,44.15,-0.87,10.52,B
31,0.94,3.59,169.1872902,2137.94,8.13,0.93,0.86,3,1018.94,95,26.01,86.7,49.5019,27,1.11,71.14,79.84,-0.11,11.71,B
29,1.11,4.22,189.3381831,2176.87,18.97,1.07,1.55,3,1007.87,98,33.586,47.98,50.231,28.5,1.39,44.78,69.58,0.75,17.32333333,A
25,1.12,4.49,167.587509,2297.89,25.66,0.98,1.67,5,1010.89,108,61.326,68.14,49.969,34.8,1.26,70.02,77.92,-0.1,19.55333333,A
30,1.02,3.99,174.2079097,2160.09,24.32,1.43,2.03,2,1009.09,97,36.756,91.89,49.9835,30.2,1.54,66.25,75.95,0.1,18.10666667,B
34,0.95,3.57,181.2065206,2188.4,16.7,1.3,0.68,1,1011.4,92,38.204,95.51,50.063,25.8,1.03,46.18,55.98,-0.1,15.56666667,B
30,1.54,3.92,188.8023607,2120.8,7.61,1.01,1.05,3,1014.8,96,17.384,86.92,50.0467,27.4,1.23,43.22,58.82,0.4,11.53666667,D
32,1.01,3.56,194.6049846,2210.67,9.01,1.18,0.86,3,1016.67,94,44.527,63.61,50.1318,26,1.11,38.56,52.76,0.37,13.00333333,A
34,1.12,3.35,185.4452898,2101.78,14.98,1.35,0.63,1,1011.78,98,7.507,75.07,50.0815,24.5,0.93,39.58,52.78,0.38,14.99333333,A
30,0.91,3.93,169.3416273,2223.07,30.24,1.24,1.17,3,1014.07,101,13.959,46.53,49.9379,27,1.35,67.32,80.52,0.17,19.08,C
28,1.17,4.25,191.0649422,2179.86,13.53,1,1.12,3,1004.86,100,93.918,85.38,49.6699,34.2,1.18,38.73,54.63,0.26,15.51,B
34,1.11,3.4,195.3522158,2076.25,16.73,0.96,0.53,2,1016.25,86,58.864,73.58,49.673,29,0.72,43.79,50.69,-0.46,14.57666667,A
26,1.15,5.05,188.6071943,2327.04,11.94,1.21,2.32,3,1017.04,109,53.928,89.88,50.1173,35.4,1.49,39.28,51.48,0.18,12.98,B
36,1.77,3.03,174.7000007,2026.66,25.68,1.26,0.49,1,1010.66,101,13.902,69.51,49.6159,28.1,0.66,67.79,74.29,-0.31,16.56,B
26,1.09,5.32,179.147432,2364.1,17.84,1.42,16.94,4,1020.1,109,56.544,70.68,50.228,32.3,2.02,61.27,76.57,0.32,14.94666667,B
32,1.05,3.9,169.4875214,2183.29,22.66,1.08,0.98,3,1019.29,96,22.172,55.43,49.8889,27.7,1.18,61.27,71.37,-0.02,18.55333333,D
31,1.23,3.93,186.215617,2233.06,15.69,1.03,1.03,3,1014.06,96,55.359,61.51,50.3163,28.1,0.97,44.6,56.6,0.1,16.23,B
28,1.16,4.44,176.7715093,2231.63,22.88,1,1.44,3,1009.63,99,114.166,87.82,50.0077,34.3,1.22,63.91,71.21,-0.33,18.62666667,A
28,1.21,4.69,171.3945031,2295.97,30.78,1.34,1.98,3,1005.97,99,70.44,58.7,50.4092,33.6,1.85,73.67,84.17,0.01,21.26,A
26,0.89,4.67,185.5710281,2240.3,18.44,1.14,1.57,2,1014.3,98,180.642,86.02,50.0326,32.3,1.21,45.38,55.08,-0.19,18.14666667,A
34,1.06,3.29,186.4728693,2081.09,12.03,1.2,0.61,1,1015.09,96,18.086,90.43,49.448,26.5,0.74,41.58,49.38,-0.12,13.01,B
34,1.44,3.21,165.3975129,2150.05,27.74,0.9,0.54,3,1010.05,100,24.328,60.82,49.571,27.3,0.93,74.78,85.48,-0.24,18.24666667,B
28,0.71,4.1,170.6484376,2224.71,33.01,1.32,1.5,3,1006.71,97,37.275,53.25,49.919,31.2,1.37,69.88,82.28,0.32,23.00333333,A
26,1.15,4.9,189.8308065,2328.92,10.56,1.18,4.3,4,1019.92,102,126.32,78.95,50.5281,31.1,2.18,41.54,58.44,0.42,16.52,B
31,1.45,3.46,174.08645,2146.51,28.8,0.91,0.79,3,1010.51,93,41.909,59.87,50.1656,26,0.85,71.58,82.38,0.03,18.6,A
32,1.41,3.56,193.2361239,2211.8,18,1.35,0.77,1,1016.8,96,63.104,78.88,50.1837,27,0.71,44.06,51.36,-0.19,14,A
44,1.28,2.88,190.1023985,2121.83,15.27,0.91,0.33,3,1002.83,98,31.108,77.77,49.6006,26.6,0.96,38.73,48.73,-0.08,14.09,B
32,1.3,3.41,193.8425544,2134.04,6.26,1.06,0.79,3,1002.04,102,26.262,87.54,49.9417,27.8,1.01,41.31,60.01,0.48,11.08666667,B
34,1.41,3.61,192.8084065,2092.34,9.24,1.48,0.75,1,1018.34,98,76.419,84.91,49.5656,28.8,1.06,41.4,54.6,-0.04,14.08,D
